review_id,author,rating,description,likes,user_images,author_profile_url,profile_picture,owner_responses,review_date,last_modified_date,company_name,ispromotional,isirrelevant,notvisited,justification
ChZDSUhNMG9nS0VJQ0FnSUNOMXV1ZUdnEAE,2 Good Forks,5,"{'en': '📍@ahchewdesserts, Singapore 🇸🇬\n\nWe had the best time having dinner and desserts on our second night in Singapore 🥰\n\nSecond stop was Ah Chew Desserts to try some Chinese-style dessert soups and puddings - absolutely loved their peanut mochi 🤤'}",0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90Bdb-7gPK7t833u5_ciwiQGvrgclNot7Rh3OodP0jo-vOJa7AwYtm03IYwyANk37FgJqFWPQSca_y28P-3X7QKGxxwSIoPgoRw86UT24wTVIzcmjulLiM43wR5xram6tkQijZ9v=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CMRuokCfc967aU8Fzcjb5rO3QlRu3_bYDD1ynWcmO4glLYiCkZ2fGUlofHaTQxX4Rb-WhnRKaYhNe5g2ce63XeixeMA-2d3fwx4BE7LGYtqufehpffi5UOIBewgo1vWy0ykeNJ=w525-h788-p']",https://www.google.com/maps/contrib/112574418734607191613/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjULBaux-42xgwL65KCuBqkbZLakZ_XPC9D44HOetXwk04BVMKrh=w63-h63-p-rp-mo-ba6-br100,{},2024-08-28 08:58:28,2025-08-28 08:58:27.788974+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSURGZzQ2Y2VBEAE,Raycher Lim,5,{'en': 'After order need to go to counter to collect yourself and walk through the steps which is quite dangerous unless you very skillful in carry heavy bowl in tray.\n\nLike the classic decor and desert is always good like old time'},0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90Ca7_mc39EN6qC225VBAndX34GF2b7iSGAMlU1Ar74_w8VjSYKEHieBZAqmLGPSZr_A0ZLTJyluyHSlrvqntr827CqptDO0tSYrfNZa2ATuhi404NejFy00WMaVyWrIhJ7FVVk5wA=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AIJskICUwgfKdRthUr1m9HKjNuCLUULmTy72JPcgZ6w-aRCcnSc9uxdwHccjbr_E67giTBRJmWd9f6LdOGIMbEpcKpdZuS0IOJq_GdpZPOckbcVV4OkP9o7aiOds8Oo09-F7i8vw=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AbiiLoqit6nntsUDX-RWP7Q1YRK0oIW6glweHuo4IX4WDls-jQBf4s4oKuHJmQoNtoQyVtPE3_a0z5FQ81Cfyf3ENEpBGrGNNkkAVkhcbrruu4GDmKBmzG7itOqM79JGH9Mfn6=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DGeZEQQp_DMIU9dwoUYSNs8rkjsWmeHw7vClHn8eu-AB6WN80NyvaGO4LFZlZ6GF6wHK2ufKdJWHjHktJZafapDquBmCPVkSOm_vWoA5xakZWSVG66eIwNAoClG4p-jxpiMec=w525-h394-p']",https://www.google.com/maps/contrib/105763624058565376698/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjWoM0MERoW-byPkF6X1iPuwEM3oEsJ9Rm62PEzqCYYW6uH8Odx6=w63-h63-p-rp-mo-ba6-br100,{},2024-08-28 08:58:28,2025-08-28 08:58:28.412016+00:00,ahchews,0,0,0,Valid review with genuine experience
ChdDSUhNMG9nS0VJQ0FnSUNYck42RjNnRRAB,LiJie Ang,5,"{'en': 'Usually i will takeaway, but this time round i decided to eat in. Got my seats 10-15mins, and queue to order take about 5-10mins. Very fast even though queue was long.\nI ordered honeydew sago, mango pomelo, old school dessert'}",0,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AdIWjyemCIB44DTL6q-pcqXIrrA8NdY_D_HhbBXIUBPwtz4XjJVYqhNOHMDb5ctrJmm7BO3oi7g-POHaV3UrH1nWBcmu0Oj2_pSEIXDnPArlau_ENeFR2-q-3I5dStOM_BJ5xP=w1050-h788-p'],https://www.google.com/maps/contrib/112086552760444998839/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjU1SbMXx06A4mDsfKNhoN_UBZnypf2DqZSGHC8HSCX-yeGbHCsp=w63-h63-p-rp-mo-ba5-br100,{},2024-11-01 08:58:29,2025-08-28 08:58:28.976132+00:00,ahchews,0,0,0,Valid review with genuine experience
ChdDSUhNMG9nS0VJQ0FnSUQweWZlajhnRRAB,Sticks Forks & Others,5,"{'en': ""One of the best dessert places in Singapore.\n\nIt was Sunday afternoon just before 1:30, opening time, and there was already a decent line. Remember to get seated by the staff first, then go to the other entrance to order, and they'll bring the food to your table.\n\nDo keep an eye on selfish people that try to CUT IN LINE. Absolute disgrace.\n\nThe cold version of the fresh milk and egg custard was amazing and so was the mango sago. The mochi and peanut paste were equally good, though the peanut paste tasted a bit water downed.\n\nDefinitely going back.""}",1,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DfMtUkiMU7y88UtaF5oi8wR68wlxt0AeQeheun3cnXFtiSk_OlW_Yo_eWQ7US8098wUqsIQHgBaEf1l391i-nBR1Piyl5mmLqLkUZoQt6YvjlzKpsf05JbM9AJn43x0rEFgN8m=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AQiRFomdYqq_R2GBU6PtLUh4wlU2dTdUcLhvUAzlZ_AA8BjKLU38yVqSDTJKa_17V3QfJ56MxAvtSqv7lWNZqv0N_ois6tk6gnn3uwhbuECD1skO-eX1h9EmmZSCT59Ae_Uaal=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90APM08eXGfVi3nWroFkhdRJzDdt--ejQaxCWzVWu3_soVL5nxPWNWmn8P-g5qgyf_cbpARE5AiwHi5b14dyjTKPmvBLYoNv531cUS44-oEhNqSg7ECI8dI7ujBYRiTeBk-1-OtL=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CZHnK5s79xjHiNkm-9dXpeKyJJ_ap00IlQLx8yhvBxt9sY4Ln7C9CvIfwXL5-v8EKPrXTIeIrTDlb4h_u-qZv--5D83l7rZx9xvSa4_jdRXY-oRPhZFSxd34RVPmQMdlVT9LQ6=w525-h394-p']",https://www.google.com/maps/contrib/104142147606714812635/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUfvk1Hxl2K0_5GbMAWKKgO2aGuQ6UX3erXoAlDu3vndSnEidaX2g=w63-h63-p-rp-mo-ba6-br100,{},2020-08-29 08:58:29,2025-08-28 08:58:29.638293+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSUNSbi1DZVhBEAE,Hoe Bing Lo,5,"{'en': ""Traditional dessert shop that brings back childhood memories.\n\nFrom peanut soup, to tarp, to black glutinous rice to mango sago, there are literally over 30 choices on their menus (yep, I didn't count).\n\nIf you enjoy ice cream, highly recommend you add a scoop to the dessert. Makes it just that much sweeter.""}",0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DnF_zRn7n8mklecSkdaGkj2PP9JDKn_xUi-vSaVaCDhQZf6hp0P3GFERXc1wDC8Hci-q-cVoEK7Fd3oUZwssXyElyhba1LcIaMykdsMGgB0GI9pBSzumLSTnrZlgjSGgUtHNQL=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Ce33XVndyiVo3p6opQeoplGgFiHZ-Ah8P_5jH0XETu8GHOxVh1N1QvXinCLbLHoJ-Ma5757EOd5GYR71mhPjywlbIJ8-U5TkUHNrBpPv2XtPprHGJJe-BCBx7tJLnkwkbYVh0q=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90APuq7etkRO3pFppPQ9ICo5JKBisDVodpCxRM0YxVKvpPgBslXCFjEq3-fdX7I3Iy2eHSg7L18-p4524k5y-evDfMxMwwoej-UagvZHCEel21DH5uaGU6kDEnn-gGl-j5QH9IWEdQ=w525-h394-p']",https://www.google.com/maps/contrib/103537608287639944879/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXYoTXcuoTHprBwOTTfXG39eiPbeg8GgG6fz-wWKfohLP__tyBfKw=w63-h63-p-rp-mo-ba6-br100,{},2023-08-29 08:58:30,2025-08-28 08:58:30.233095+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSURrci1Pc1B3EAE,Tarcisus Ho,5,"{'en': 'Great place for traditional Chinese dessert. Ordered Yam Paste, papaya milk and ginko barley with rice balls.\n\nReally recommend the yam paste. It not diluted and able to taste the yam. Not overly sweet.\n\nService is quick and there are ample seats. Can get rather crowded in the evening but the turnover is quite fast.'}",1,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AzYAfm8euHEbZA_4w0d3-DHgpzRqjF0F_8lZSwSe8pQAEoJzDDpGS1-NFV-WyINbnn2YkjjrHlGZpXCMKCYoZm0MZ13V5pD1f8r5mIv9Mm5PuXxIOTICpChXGC5cI2g3PEwjvh=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AJPIQZVbXetGgyT_KrrgpBLzllgoRx5FWKv7wviru32oGfZznk9OvspvMTt8z-gCkp7sr2_pbkhqMLCkoOFjj_qMxzi0Pp1u_j_neoyPnIuAMqn-fYATaDtybDD0pPbP89ZXBI=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AptGG5eE4fvYUGzZLM8aehXyMTBk1PPdmrMI7FZaG7MRKpj2Ch7Mx4TGSWzCn2NcpZo8xX0zVI_gK2oUf5nFy34IeL4dsv0EItcgb0sthwOath_rr6hqOD_zCKianPngY1c2lC=w525-h394-p']",https://www.google.com/maps/contrib/101173729048227239393/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocK4xcmM5B_ZevOxc2TrT96rHH2p_Mv71b4F9I4ETMcvJ1qkXg=w63-h63-p-rp-mo-ba6-br100,{},2019-08-30 08:58:31,2025-08-28 08:58:31.409567+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSURnLXBlckNBEAE,Zack Tan,5,"{'en': ""One of the best places I've ever been to for local dessert. Expect to queue for 30 mins or more especially if you come during peak periods as the place is extremely popular.\n\nOrdered the mango sago with a scoop of ice cream and regretted adding the ice cream as it ruined the taste of the otherwise extremely delicious dessert. Their durian sago is also a popular choice among patrons too.""}",0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90B9oSt5g0k0GGW7289AmLqX4l6p3be3VgyiWoFPOVeC84lbu8ad38dgT_XONPfK6tBpB5zgfuUVghT-3ZS-BE0QCbnob8Q9RcIf9ECTRjhzqJkRAf281E43kLxZEPgqFiNNHIJHsA=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BEodDr_7wdL6QFmnzZLVG227TWOAHCJOfSsZEmFGFU4_u1WvDXIEjdOg8k50WDg0gOSu11P4iEdBi0UTIzGvI-tGacwI4VsW14pwcnlC2maJ_IakYs3DxUK0ceKRQnstdZuR8=w525-h788-p']",https://www.google.com/maps/contrib/100518503307869694597/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjU-_szqoOD2SmzZoWzwSOj6GNx9-wKgxcDZ5n9loOezHcDheCs=w63-h63-p-rp-mo-ba5-br100,{},2018-08-30 08:58:34,2025-08-28 08:58:34.377982+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSUQtczQ3ZkNnEAE,A B C Traveller,5,{'en': 'We queued up for 10 minutes and we got a table for four. It was 11 PM and about 7-8 menus were sold out. Taste is good but not exciting. Worth a try.'},0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AwaTyaiEyQr6AAlEohZDxhrN8VTGxWMOkfkwnw04Ysm1dfKY3TVehDyUWpNHJooayXrswNLTzSaIpHi2wbXrMJ45Hm2R5Pc1_xy8d2lrkQQkpjxEpXs9XDVj--PLpmXIRlclM=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B_o0lNBAtCH0fZYtGoIoGu14RukQ22z8Q6E-ui_ZLDDXvqsWkegpMj1YWHGeYJau3Ej8eypm2EGOJ4L4T-h9nETL2gs3UlPGk8fpEtf_cHMK14-0V1LZZJW8JQVtV5XppEsW7New=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BeaEZ2CvN7Q_hCsq24A6FjpHf--7Q7dOnfdBLM9EKDTPv_Dt9CgVoSEBx-clDMLmYbFDGq6mTzwyK09sIsreD12tw1JHxbFQc-Houu3l_yF9zBb0Ct2Afn1mM7cAW-56dF8wCT=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CB-HfLy1RzNppVnTidBuOa1VXr4lcFZAjv3JVv5Ne0MxZ6mMeQpIFRQJ-LR_i2VNmVgYHenD0wjGYaFMHJYqsvwXJYi46sk5za3eoRtkdgyt6noIQ5jnIHtlvEmtA5n35Siw_b=w525-h394-p']",https://www.google.com/maps/contrib/116585614877993483182/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjU0LsuPMTT41P4vauMG4j9XRUCYVlSapMZWfq0mk0SVBO8vzVVFDg=w63-h63-p-rp-mo-ba8-br100,{},2023-08-29 08:58:35,2025-08-28 08:58:34.909522+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSUNIOE92RGRnEAE,Rocky Saputra,5,{'en': 'One of the best desserts place in Singapore. Walking distance from Bugis Junction.'},0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90BFd0hlLg66buwgx-1gaSjj8--VLCnXqqXtVSdiOpH_8XZ6aE1TFPPt6CriHPW71lYg_mMBKratlS7HbltG5yx3ImRsgzrMMC9fTtYhcvwABt41YiryUGQHngia7qTs2KNlOwU_cA=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CmAd_mlawT1RNz0keTg9H_Bu_2-iEcQ1Gq7N8cHKaurB77Iovugf4KkMMaiNLXWPcLfFbTMsbzVpmIigBsla4gbcUB_AYIEJ4cJeMSHdGG8Q2IaOTTpe3YG4VhLlyeWTw0FtPD=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Amfur5tXi8arQKalgML6Eguj9cuLnVzZuWTnXGa8YXSwHdMiX-9mkgvYU3q27uLDoqIA3CBhga69Tww27Og13GjL2yswcGdOybQJr8ud90hLpjy6Z1uXKW2mhEMtybmJR3f74_KQ=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BHElkJ6rOKxO17Dpa8RSqb22HLeODrjFJYj2GrtwgLhueBocIkclrRoHA06uPkDy75LEAffXOpihDmmWfdU87vbaL49t7K0359os4PQ5ZMznygkd5k0bbpkuLs5meLXh86i7n9=w525-h394-p']",https://www.google.com/maps/contrib/100839415760936488382/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVdUtzYPxdo55Zd8TsECowHt77ic3TrRxifut924E54I7zPjOy6qg=w63-h63-p-rp-mo-ba6-br100,{},2024-10-02 08:58:35,2025-08-28 08:58:35.681796+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSURudDg3alpBEAE,Max Peng,5,"{'en': ""Best papaya milk dessert in Singapore.\nSuper yummy can't find anything better when one is craving for papayas with milk. Don't think yellow!""}",0,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AkN35Rn1lC-jdHqpNOf7NVS8O_Wxf6HkOGbijy935VUACHfUj0RonXMRPYLN4oW1qKA4Z5VZhtepkqF8ynKZHqxO3Xhp5LPgPR3bkg1kW261jz-hq8PytujsxTlt6Lv6jKudveDg=w1050-h788-p'],https://www.google.com/maps/contrib/116085793889011413597/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjX4rYAEwMEpD1-RvD5PqsOOodOqOd_gKp4kIUdsW-p0acHNK-ES=w63-h63-p-rp-mo-ba4-br100,{},2024-11-01 08:58:36,2025-08-28 08:58:36.261919+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSUMzdDh6aFVREAE,Alicia B,5,"{'en': ""The massive line always terrifies me- I avoid weekend and friday nights at all costs. Not sure how they source their grass jelly but its texture is so incredible and maybe slightly firmer? or has an extra bite as compared to everywhere else that I've had it. Obsessed with the grass jelly + mixed fruits.""}",0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AN25b7iSzi6R7PCqE5L9TAYS29HOar15hQC4N85OkAAleHBDnB-6-NdCiAC0LAIF8pCPr0VNDftthaZQrQ6qxngWI1aNNN_K7al8zx6pz2pQVaQ_wDcLLgYPZRboREHoetmcgBeA=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CpSeKLrL6pY9EVFqxyIVQf_YWayFp4hdK6uNaedRo-esdf6mVyRWkcZ8yUX0HN9VUmTk0GIYXWO-BFFC_BbpSJp7zcFYDhEiSFR9MMlRnFqOan149L8GO8xsIV2g6b-Jem8_Q=w525-h788-p']",https://www.google.com/maps/contrib/114605391586339306535/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocJwq_WAkDAkeQKIUV5vYlXoq23mvnJ6KuvggRfqsGybKgw3zQ=w63-h63-p-rp-mo-ba4-br100,{},2024-12-01 08:58:37,2025-08-28 08:58:36.846022+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSURCb2FUaFh3EAE,Jason W,5,"{'en': 'Amazing dessert spot, once we saw the line we knew it was legit. CASH only.\n\nThe staff will let you browse and order, followed by 30 mins to consume your dishes. Absolutely understandable, lots of hungry dessert seekers waiting!\n\nOrdered the durian mango sago with pomelo, gluttonous black rice with ice cream, and mochi. Many items were sold out, which makes me want to try them even more (particularly the HK style dishes). Can’t wait for next time!'}",1,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DnvrM1dZbv8a8_EJoY6C0CCmrqc3zVJENozVHmDhfrj5AKw5Jjc3prnmwRj3Gdjggpa650rn6THNeE-u646nRcA3D217RXdSY404KUbXlANuMnPJ3ewG59U01BF4AOMGcEwgnexg=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DM0wOIYbz0np6AteE5Rbsermo3hde93C4-lvsZhD8nCeGKwdvX24xilorOZhpg4LjWlfCGgb68HU14DIqWp4uWXx2yg4t58ZkhswMJ-3K5CsBAi414qBx8UQ3JtebqEG2ZjiB2=w525-h788-p']",https://www.google.com/maps/contrib/108200762618769086143/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVcgPEGbBQQ-vXQWjQr93YKkGdWnFCy1IqbQTyeVTCgddjm1Wh0Og=w63-h63-p-rp-mo-ba5-br100,{},2023-08-29 08:58:37,2025-08-28 08:58:37.444003+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSUN1dWJ6blpBEAE,Sherly Widjaya,5,"{'en': 'Best dessert place in my opinion. All the desserts taste just right. Not too sweet not too bland, just nice. Mango sago is fav.\nExpect long and never ending queue when visiting bugis outlet, even on weekday. Weekend probably worse. But the queue moved quite fast tho. Just be patient to get your seat.'}",1,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DNypdN3YiCFgZbDV__TDwNS4VC3N7_EcSdxl7GReixwFnxBMuh_x4lwbIEcFA9eNfZASZ7PYJ_nRnS4slrbSsu-flqKRkjT_5eRw9BdkETMEVkrz5sVtbCrqkh7nc7YxRHGZhG=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AE3GoNNkLmiuHKCCE816t9T1UqXBXi0tRfrIPjPijoYFnQwj6NCSpkt-tIMnIqdFl7qXg5EyZNCz0mQQV0tY2B0gPTgkFrsLoSgvPPrSw0aFX8mEOWFcvK3KowWOka9sIqTFPd=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Bo0PVNbIheGm-BE8__obmOl0tnSEGjxdyrQHFGINLL2KqRgSxbLJcPHwepmKTtsQy0N3PzbbXcy8IWL8UhdjxIoiYBPMx3WOMJLgwiGy3yXtNB4JZXbWPM9r9Q6V-iJz-eZP3s8g=w525-h394-p']",https://www.google.com/maps/contrib/110388198947026091395/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXDF6AChdnDj1-voZFx1idEtczmr1S5t5wd7yOhTooPOpyhSM-V=w63-h63-p-rp-mo-ba5-br100,{},2022-08-29 08:58:38,2025-08-28 08:58:38.031726+00:00,ahchews,0,0,0,Valid review with genuine experience
ChdDSUhNMG9nS0VJQ0FnSURaa282eHBnRRAB,Victoria Anne U,5,"{'en': 'First time here\nI often walk pass Liang seah street, and it’s often crowded. Lucky for us, it wasn’t too busy so finally had the chance to try.\n\nHad 3 items which amounted to 16.20 which is not too bad. May be on the pricier side.\nThe desserts were very rich and Gao, and very shiokkk.\n\nDefinitely understand the hype around it.\nService was also very fast. Overall, definitely enjoyed.'}",0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CgHo4ALSL_DgpsnEGnxGABM-4tkCA2UZKTBl_S1_KjatDeqF5kGfu5MRcJYd60htUN49M_1FbHOC766KJHvLctjk09dWZ_-dsv1ANitJUEZ87Gz0OxgODbDfjUWOEpkcuxbPfF=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D--87OPnVzYUy_DkVYBWBE6YfuNamhD8hLcrufyoBuW69E08jtWErWTuzlA0aLXy28YPAUNr_8I-I1SMQWjXzOF-kk1MXjywGkItYHXKlrfvzPh7D-eA1FpHd8ftapeDEfzg4n=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CrV3FwcP_A53HP7MQTqulCTwg1yIDTAR74zdqYEPXQ-myEjjaA5lcP4vLewNi8PBmbi_p6DodECM80QkBRpbamUdQW3WWchwbOiFXgelY0UHTOPvhlSTGqKAUUQvyKPTYFZKFCzg=w525-h394-p']",https://www.google.com/maps/contrib/108628634138640337908/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUuozilH3cmgDK59tBI01akiJHMZ0AzOVnhYQxPS5m3fYFN0x_Q=w63-h63-p-rp-mo-ba5-br100,{},2024-08-28 08:58:38,2025-08-28 08:58:38.785176+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSUNDejZuTkJBEAE,Daphne,5,"{'en': 'The ordering system doesn’t work at the table so you have to go to the counter, order and pay. Other than that, it was a good experience!\n\nWe got honeydew watermelon sago, orh nee and a steamed egg and ginger juice. Highly recommend the steamed egg and ginger juice!!!!'}",1,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CIHKWbnqdFHzGchM6lbHAUZo6fZepwJ_KupkHB6wTVBTMmG501mlXrcU8blvLhKk_atmgPloS2LBAUnBH_qh5CByWEvH-PrnBE7RghGHL9wIj8IES9fa_rmKkdbBZTdLNtJsPW=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DmBILVGWG5uCrUv3pRttw8TUkUi5t30DVXjLWEEGh7Ay5DFXvxq39FZhID5n4m5IPR9pG_JvlppCh8qZcyCufdXmDrve4Wc_6h7GehMmOIC4uD1rskwMO2LUYYAFuPaXkp0Ngsuw=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BDLyPXq1UalDUWTa4Yzfb6QEBka_DtzZCLcl0jsGShcIUbNb_ehd6bS2aQYQkH8sMXDYLe-3A1d87huWULQYU1tpbpsc0Qt83xz0tJ6qbOCFEj-UG7G6414GySEnj4WC7jtcs=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DU-jAjSPXjPeRQgni8IuHv3CIfJTRtw9qaLnf82XE1wEWng_r3LhvILpqp6Xxpel1DCbq-iCgS9jaak0BCpDJsD2d1fJegcoRu06p3qR6is2dRuvGNxyp02ND7Wj6pmahXx5MW=w525-h394-p']",https://www.google.com/maps/contrib/114707166376464063221/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocKRs8I6YZY6L7U0Hoyx5UN2scVbXJQG7uF8kOXqEnwwAXeZ=w63-h63-p-rp-mo-ba4-br100,{},2021-08-29 08:58:39,2025-08-28 08:58:39.587332+00:00,ahchews,0,0,0,Valid review with genuine experience
ChZDSUhNMG9nS0VJQ0FnSUNKaGRhdkNnEAE,Putri Utami Ruswandi,5,"{'en': ""At night looking for dessert, you can try coming here.  Various hot and cold desserts are available.  it's just that you have to be prepared to queue, especially on weekends.  the price for 2 courses is around S$10, I tried mango pomelo and black bean.  Mango pomelo must be tried, it's really delicious""}",0,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90BH68CHLZyNUIXzQe-BPdunn8ZZ17FZdIwQRFmtAesaFopDpmba2lv9tjaQF6Q87ScONZ_BKZMCFtQDwXwTAjnE0LDXDz3nOsGcK_VNp8qbqf4X2pUf3YqVEXclPUYE2a7YfaLP6Q=w525-h788-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90ArbGik2U1eBywx2fcop595jHjtC0JO1XYmdez0wrsGVhoVR_lLnOdhiqBVfCvRhDp0WYkopyB8Une2C1OBE8ELKwzZtb6OL6l4ummN5eJd3VhQwtMkN1Xj65qkoILslDbKrvfo=w525-h788-p']",https://www.google.com/maps/contrib/118378865213163900800/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjX9D5Qgh223sNuPmzS_813bZqtFLPnhvKl9P989zQilv7T59H9G=w63-h63-p-rp-mo-ba4-br100,{},2023-08-29 08:58:40,2025-08-28 08:58:40.161154+00:00,ahchews,0,0,0,Valid review with genuine experience
ChdDSUhNMG9nS0VKakQ3cGlXdTVpSmd3RRAB,RH Ong,5,{'en': 'Super delicious flavour bomb dumplings and noodles cooked to perfection! Flavours are all on the heavier side but these are some\nBold favours I really enjoyed! Will highly recommend and for sure will be back!'},1,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90ASebe6qwFmJ5413AKBgFa2FS-j2oDa9NavqhI6l9xQjRxpYcySRchNhPrNOULFqbFWg2M7oPcOCwU7w-iR7u03HCKEpuZiFB68Uet9JVUqMLgp3DrzjXxKNBOdpP44JVDFTQYB=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D8AQBmOm0zmpjWS9UjCBK0fFZHhmdCMOu9eK3IUXKVwX9MQMi-kmircgzsYMxAv5s1ZQw1M6GJeTrpkWDJu82SGtWjcdQke38qS8402n7aKP1qwDQnvNarJqyYO8MOJk_JD1Sr=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Cme8u1YT_gDQDSq1juA3RI7OH863s9Bwl_TnFhGDFzLFTK5VlEZyxoihrNUBQ5LzX8OIpdpG15xDbihW02uG9huNHZrM-w01_8JIgxC7cShYXBeSNUp5QG3INo_sYBxBF_HA1ErQ=w525-h394-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CYFZjWkCGHOoWCOhrlm2uloHjt8MBUd6AAg7pLrAI-ieO4Lmg_KlYfPgyuOFhltp0rd2cInYt2NFWQAJ3_iHrbUHp-qfDwaVmM6M3uY4eN6Vk3OfGYguQiTwzhVQ6ln9tmQxTP=w525-h394-p']",https://www.google.com/maps/contrib/104272352254720420349/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjX5hV9u97iNlMLk1H5ybTq1ekvYZrcmTmPpQ0DsnvLw13uppek=w63-h63-p-rp-mo-ba4-br100,{},2025-05-30 08:52:38,2025-08-28 08:52:38.132839+00:00,DD,0,0,0,Valid review with genuine experience
